path,act.lumi(fb-1),eff.lumi(fb-1),first_run,last_run,menu_version,dataset,year
HLT_BTagMu_DiJet170_Mu5_v,28.176582645069534,19.314920792556666,276282,284044,,BTagMu,2016
HLT_Dimuon20_Jpsi_v,35.77465412266069,35.77465412266069,272760,284044,,Charmonium,2016
HLT_Dimuon6_Jpsi_NoVertexing_v,35.89455120366069,0.17348363220711205,272760,284044,,Charmonium,2016
HLT_Mu7p5_Track7_Jpsi_v,35.89455120366069,0.29983070944054613,272760,284044,,Charmonium,2016
HLT_Dimuon13_PsiPrime_v,35.77465412266069,35.77465412266069,272760,284044,,Charmonium,2016
HLT_Mu7p5_Track2_Jpsi_v,35.89455120366069,0.3011283744688577,272760,284044,,Charmonium,2016
HLT_Mu7p5_L2Mu2_Jpsi_v,35.89455120366069,0.17348363220711205,272760,284044,,Charmonium,2016
HLT_DoubleMu4_JpsiTrk_Displaced_v,35.77465412266069,35.77465412266069,272760,284044,,Charmonium,2016
HLT_DoubleMu4_3_Jpsi_Displaced_v,35.77465412266069,17.036842509895553,272760,284044,,Charmonium,2016
HLT_DoubleMu4_3_Bs_v,35.77465412266069,35.77465412266069,272760,284044,,Charmonium,2016
HLT_Mu7p5_Track3p5_Jpsi_v,35.89455120366069,0.29983070944054613,272760,284044,,Charmonium,2016
HLT_DoubleMu4_PsiPrimeTrk_Displaced_v,35.77465412266069,35.77465412266069,272760,284044,,Charmonium,2016
HLT_Dimuon0er16_Jpsi_NoVertexing_v,16.989539009224984,0.641057218343651,272760,281616,,Charmonium,2016
HLT_Dimuon0er16_Jpsi_NoOS_NoVertexing_v,35.89455120366069,0.7788797732755431,272760,284044,,Charmonium,2016
HLT_Dimuon0_Jpsi_Muon_v,35.89345088366069,35.89345088366069,272760,284044,,Charmonium,2016
HLT_Dimuon16_Jpsi_v,24.885970005698287,24.885970005698287,272760,284044,,Charmonium,2016
HLT_Dimuon10_Jpsi_Barrel_v,15.552999767984986,4.539514941928044,272760,281616,,Charmonium,2016
HLT_Dimuon8_PsiPrime_Barrel_v,24.885970005698287,24.885970005698287,272760,284044,,Charmonium,2016
HLT_QuadMuon0_Dimuon0_Jpsi_v,35.89455120366069,35.89455120366069,272760,284044,,Charmonium,2016
HLT_L1FatEvents_v,35.89764412666069,0.9224760765774234,271036,284044,,Commissioning,2016
HLT_L1SingleMuOpen_DT_v,0,0,272760,281616,,Commissioning,2016
HLT_HcalIsolatedbunch_v,19.466116235063947,11.626186104508543,277932,284044,,Commissioning,2016
HLT_IsoTrackHE_v,35.89455120366069,0.07466596625544117,272760,284044,,Commissioning,2016
HLT_IsoTrackHB_v,35.89455120366069,0.06046918494176201,272760,284044,,Commissioning,2016
HLT_L1BptxXOR_v,5.58339708762897,0.0004220573805751738,272774,281616,,Commissioning,2016
HLT_L1BeamGasPlus_v,0.061886857659599996,0.006188685765960004,272774,281616,,Commissioning,2016
HLT_L1BeamGasMinus_v,0.061886857659599996,0.006188685765960004,272774,281616,,Commissioning,2016
HLT_DiSC30_18_EIso_AND_HE_Mass70_v,35.89455120366069,0.48449886545573606,272760,284044,,Commissioning,2016
HLT_VBF_DisplacedJet40_TightID_DisplacedTrack_v,24.885970005698287,24.885970005698287,272760,284044,,DisplacedJet,2016
HLT_HT550_DisplacedDijet40_Inclusive_v,8.835493593991147,8.835493593991147,272760,281616,,DisplacedJet,2016
HLT_HT750_DisplacedDijet80_Inclusive_v,35.89455120366069,35.89455120366069,272760,284044,,DisplacedJet,2016
HLT_HT650_DisplacedDijet80_Inclusive_v,35.89455120366069,35.89455120366069,272760,284044,,DisplacedJet,2016
HLT_HT350_DisplacedDijet80_Tight_DisplacedTrack_v,35.89455120366069,35.89455120366069,272760,284044,,DisplacedJet,2016
HLT_VBF_DisplacedJet40_DisplacedTrack_v,35.89455120366069,35.89455120366069,272760,284044,,DisplacedJet,2016
HLT_HT350_DisplacedDijet40_DisplacedTrack_v,35.89455120366069,35.89455120366069,272760,284044,,DisplacedJet,2016
HLT_HT350_DisplacedDijet40_Inclusive_v,35.89455120366069,0.4459547232670422,272760,284044,,DisplacedJet,2016
HLT_VBF_DisplacedJet40_VVTightID_Hadronic_v,33.340100456513795,33.340100456513795,272760,284044,,DisplacedJet,2016
HLT_VBF_DisplacedJet40_Hadronic_v,17.48912994645474,17.48912994645474,272760,281616,,DisplacedJet,2016
HLT_VBF_DisplacedJet40_TightID_Hadronic_v,24.885970005698287,24.885970005698287,272760,284044,,DisplacedJet,2016
HLT_VBF_DisplacedJet40_VTightID_Hadronic_v,33.340100456513795,33.340100456513795,272760,284044,,DisplacedJet,2016
HLT_VBF_DisplacedJet40_VTightID_DisplacedTrack_v,33.340100456513795,33.340100456513795,272760,284044,,DisplacedJet,2016
HLT_VBF_DisplacedJet40_VVTightID_DisplacedTrack_v,33.340100456513795,33.340100456513795,272760,284044,,DisplacedJet,2016
HLT_HT200_v,35.89455120366069,0.0072639366573654645,272760,284044,,DisplacedJet,2016
HLT_HT350_DisplacedDijet80_DisplacedTrack_v,35.89455120366069,35.89455120366069,272760,284044,,DisplacedJet,2016
HLT_HT275_v,35.89455120366069,0.014774170644726066,272760,284044,,DisplacedJet,2016
HLT_HT325_v,35.89455120366069,0.027110007933726726,272760,284044,,DisplacedJet,2016
HLT_HT425_v,35.89455120366069,0.08266094487311938,272760,284044,,DisplacedJet,2016
HLT_HT575_v,35.89455120366069,0.36214108973045345,272760,284044,,DisplacedJet,2016
HLT_HT250_DisplacedDijet40_DisplacedTrack_v,35.89455120366069,21.43265702773097,272760,284044,,DisplacedJet,2016
HLT_HT400_DisplacedDijet40_Inclusive_v,9.16417654489115,6.818345523603571,272760,281616,,DisplacedJet,2016
HLT_VBF_DisplacedJet40_DisplacedTrack_2TrackIP2DSig5_v,35.89455120366069,35.89455120366069,272760,284044,,DisplacedJet,2016
HLT_HT200_DisplacedDijet40_DisplacedTrack_v,9.16417654489115,0.4582088272445574,272760,281616,,DisplacedJet,2016
HLT_VBF_DisplacedJet40_Hadronic_2PromptTrack_v,17.48912994645474,17.48912994645474,272760,281616,,DisplacedJet,2016
HLT_HT500_DisplacedDijet40_Inclusive_v,9.16417654489115,8.014799102061156,272760,281616,,DisplacedJet,2016
HLT_HT550_DisplacedDijet80_Inclusive_v,23.046100798604943,1.8930810447861255,276870,284044,,DisplacedJet,2016
HLT_DoublePhoton85_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Ele12_CaloIdL_TrackIdL_IsoVL_v,35.89455120366069,0.005939913892949914,272760,284044,,DoubleEG,2016
HLT_Ele23_CaloIdL_TrackIdL_IsoVL_v,34.4033522666534,0.016361452967240085,272760,284044,,DoubleEG,2016
HLT_Ele17_CaloIdL_TrackIdL_IsoVL_v,35.89455120366069,0.028152716754317658,272760,284044,,DoubleEG,2016
HLT_Ele17_CaloIdL_GsfTrkIdVL_v,35.89455120366069,0.024909450200720346,272760,284044,,DoubleEG,2016
HLT_Ele17_CaloIdL_TrackIdL_IsoVL_PFJet30_v,35.89455120366069,0.056127682586944075,272760,284044,,DoubleEG,2016
HLT_Ele8_CaloIdL_TrackIdL_IsoVL_PFJet30_v,35.89455120366069,0.006918979474721217,272760,284044,,DoubleEG,2016
HLT_Ele17_Ele12_CaloIdL_TrackIdL_IsoVL_v,35.89455120366069,2.048773285311949,272760,284044,,DoubleEG,2016
HLT_DoubleEle33_CaloIdL_GsfTrkIdVL_MW_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_DoubleEle33_CaloIdL_GsfTrkIdVL_MW_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_DoubleEle24_22_eta2p1_WPLoose_Gsf_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v,35.89455120366069,5.764448041414781,272760,284044,,DoubleEG,2016
HLT_ECALHT800_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_L1JetTauSeeded_v,31.26861806603172,31.26861806603172,275319,284044,,DoubleEG,2016
HLT_Ele16_Ele12_Ele8_CaloIdL_TrackIdL_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Ele17_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v,24.885970005698287,24.885970005698287,272760,284044,,DoubleEG,2016
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Ele30WP60_Ele8_Mass55_v,7.7179685585911475,7.7179685585911475,272760,281616,,DoubleEG,2016
HLT_Ele30WP60_SC4_Mass55_v,7.7179685585911475,5.765422080747617,272760,281616,,DoubleEG,2016
HLT_DoublePhoton60_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Photon26_R9Id85_OR_CaloId24b40e_Iso50T80L_Photon16_AND_HE10_R9Id65_Eta2_Mass60_v,35.89455120366069,0.12419406810517011,272760,284044,,DoubleEG,2016
HLT_Photon36_R9Id85_OR_CaloId24b40e_Iso50T80L_Photon22_AND_HE10_R9Id65_Eta2_Mass15_v,35.89455120366069,18.595462817674214,272760,284044,,DoubleEG,2016
HLT_Photon42_R9Id85_OR_CaloId24b40e_Iso50T80L_Photon25_AND_HE10_R9Id65_Eta2_Mass15_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v,35.89455120366069,0.06029540222754905,272760,284044,,DoubleEG,2016
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT250_v,9.727221102991148,9.727221102991148,272760,281616,,DoubleEG,2016
HLT_DoubleEle33_CaloIdL_MW_v,35.89455120366069,25.0084545374908,272760,284044,,DoubleEG,2016
HLT_DoubleEle37_Ele27_CaloIdL_GsfTrkIdVL_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Ele12_CaloIdL_TrackIdL_IsoVL_PFJet30_v,35.89455120366069,0.014491267866590298,272760,284044,,DoubleEG,2016
HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30_v,35.89455120366069,0.06032386238754904,272760,284044,,DoubleEG,2016
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_DoubleEle33_CaloIdL_v,35.566781442760686,8.8896584041776,272760,284044,,DoubleEG,2016
HLT_Diphoton30_18_R9Id_OR_IsoCaloId_AND_HE_R9Id_Mass90_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_DoubleEle33_CaloIdL_GsfTrkIdVL_v,20.040107054650935,20.040107054650935,272760,281616,,DoubleEG,2016
HLT_Ele10_CaloIdM_TrackIdM_CentralPFJet30_BTagCSV_p13_v,35.89455120366069,0.44036360557884874,272760,284044,,DoubleEG,2016
HLT_DoublePhoton85_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Ele27_HighEta_Ele20_Mass55_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Diphoton30EB_18EB_R9Id_OR_IsoCaloId_AND_HE_R9Id_DoublePixelVeto_Mass55_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Diphoton30_18_Solid_R9Id_AND_IsoCaloId_AND_HE_R9Id_Mass55_v,35.89455120366069,19.164585693399594,272760,284044,,DoubleEG,2016
HLT_Ele8_CaloIdM_TrackIdM_PFJet30_v,35.89455120366069,0.006918979474721217,272760,284044,,DoubleEG,2016
HLT_Diphoton30PV_18PV_R9Id_AND_IsoCaloId_AND_HE_R9Id_DoublePixelVeto_Mass55_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Diphoton30_18_R9Id_OR_IsoCaloId_AND_HE_R9Id_DoublePixelSeedMatch_Mass70_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Ele12_CaloIdM_TrackIdM_PFJet30_v,35.89455120366069,0.01737251814961308,272760,284044,,DoubleEG,2016
HLT_Ele17_CaloIdM_TrackIdM_PFJet30_v,35.89455120366069,0.06029540222754905,272760,284044,,DoubleEG,2016
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT300_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleEG,2016
HLT_Mu17_Mu8_v,35.89455120366069,0.9880182518084618,272760,284044,,DoubleMuon,2016
HLT_Mu17_Mu8_SameSign_DZ_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_Mu20_Mu10_v,35.89455120366069,2.2355062816433238,272760,284044,,DoubleMuon,2016
HLT_Mu20_Mu10_DZ_v,35.89455120366069,2.2355062816433238,272760,284044,,DoubleMuon,2016
HLT_Mu20_Mu10_SameSign_DZ_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_Mu17_Mu8_DZ_v,35.89455120366069,0.9852775396362723,272760,284044,,DoubleMuon,2016
HLT_DoubleMu28NoFiltersNoVtxDisplaced_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_TripleMu_5_3_3_v,24.629066978118928,7.9403337569941925,274954,281616,,DoubleMuon,2016
HLT_Mu17_TrkIsoVVL_v,35.89455120366069,0.2099922803501962,272760,284044,,DoubleMuon,2016
HLT_Mu20_Mu10_SameSign_v,33.340100456513795,25.022501967486225,274954,284044,,DoubleMuon,2016
HLT_TkMu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v,8.711033478394866,0.38845667524512373,281613,284044,,DoubleMuon,2016
HLT_Mu8_TrkIsoVVL_v,35.89455120366069,0.006716530102416909,272760,284044,,DoubleMuon,2016
HLT_DoubleMu8_Mass8_PFHT250_v,9.727221102991148,9.727221102991148,272760,281616,,DoubleMuon,2016
HLT_TkMu17_TrkIsoVVL_TkMu8_TrkIsoVVL_DZ_v,8.711033478394866,8.711033478394866,281613,284044,,DoubleMuon,2016
HLT_Mu17_Mu8_SameSign_v,33.340100456513795,24.821831671926887,274954,284044,,DoubleMuon,2016
HLT_TripleMu_5_3_3_DZ_Mass3p8_v,8.711033478394866,8.711033478394866,281613,284044,,DoubleMuon,2016
HLT_DoubleMu8_Mass8_PFHT300_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_TrkMu15_DoubleTrkMu5NoFiltersNoVtx_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_DoubleMu0_v,8.711033478394866,0.0055812063003238535,281613,284044,,DoubleMuon,2016
HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_DoubleMu23NoFiltersNoVtxDisplaced_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v,35.89455120366069,27.571974400510605,272760,284044,,DoubleMuon,2016
HLT_Mu27_TkMu8_v,35.89455120366069,25.068362563341587,272760,284044,,DoubleMuon,2016
HLT_Mu30_TkMu11_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_TripleMu_12_10_5_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_Mu17_TkMu8_DZ_v,35.89455120366069,0.9852775396362723,272760,284044,,DoubleMuon,2016
HLT_Mu40_TkMu11_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_Mu40_TkMu11_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_DoubleMu38NoFiltersNoVtx_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_DoubleMu33NoFiltersNoVtx_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_Mu10_CentralPFJet30_BTagCSV_p13_v,35.89455120366069,0.7906921533264518,272760,284044,,DoubleMuon,2016
HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_DZ_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v,35.89455120366069,27.571974400510605,272760,284044,,DoubleMuon,2016
HLT_L2DoubleMu28_NoVertex_2Cha_Angle2p5_Mass10_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_Mu8_v,35.89455120366069,0.0033366036529384807,272760,284044,,DoubleMuon,2016
HLT_DoubleMu18NoFiltersNoVtx_v,35.89455120366069,0.9792482008628851,272760,284044,,DoubleMuon,2016
HLT_Mu17_v,35.89455120366069,0.2669481255524655,272760,284044,,DoubleMuon,2016
HLT_Mu3_PFJet40_v,35.89455120366069,0.019615614101182885,272760,284044,,DoubleMuon,2016
HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5_Mass10_v,35.89455120366069,35.89455120366069,272760,284044,,DoubleMuon,2016
HLT_L2DoubleMu23_NoVertex_v,35.89455120366069,0.9456488380339683,272760,284044,,DoubleMuon,2016
HLT_DoubleMu4_LowMassNonResonantTrk_Displaced_v,35.77465412266069,35.77465412266069,272760,284044,,DoubleMuonLowMass,2016
HLT_DoubleMu3_Trk_Tau3mu_v,33.340100456513795,33.340100456513795,274954,284044,,DoubleMuonLowMass,2016
HLT_L1BptxMinus_v,0,0,273523,284044,,EmptyBX,2016
HLT_L1BptxPlus_v,0,0,273523,284044,,EmptyBX,2016
HLT_L1NotBptxOR_v,0,0,273523,284044,,EmptyBX,2016
HLT_PFJet15_NoCaloMatched_v,0,0,272760,284044,,FSQJets,2016
HLT_DiPFJet15_NoCaloMatched_v,0.0001177097286,1.5114847139024388e-06,272760,284044,,FSQJets,2016
HLT_DiPFJetAve15_HFJEC_v,0,0,272760,284044,,FSQJets,2016
HLT_DiPFJet15_FBEta3_NoCaloMatched_v,0.0001177097286,1.5114847139024388e-06,272760,284044,,FSQJets,2016
HLT_PFJet25_NoCaloMatched_v,0,0,272760,284044,,FSQJets,2016
HLT_DiPFJetAve35_HFJEC_v,0,0,272760,284044,,FSQJets,2016
HLT_DiPFJetAve25_HFJEC_v,0,0,272760,284044,,FSQJets,2016
HLT_DiPFJet25_FBEta3_NoCaloMatched_v,0.0001177097286,1.0076564759349593e-07,272760,284044,,FSQJets,2016
HLT_DiPFJet25_NoCaloMatched_v,0.0001177097286,5.038282379674796e-07,272760,284044,,FSQJets,2016
HLT_AK4CaloJet30_v,0.0001177097286,5.4715339460761455e-08,272760,284044,,HINCaloJets,2016
HLT_AK4CaloJet80_v,0.0001177097286,2.5839742245098044e-06,272760,284044,,HINCaloJets,2016
HLT_AK4CaloJet50_v,0.0001177097286,5.4715339460761455e-08,272760,284044,,HINCaloJets,2016
HLT_AK4CaloJet40_v,0.0001177097286,5.4715339460761455e-08,272760,284044,,HINCaloJets,2016
HLT_AK4CaloJet30_v,0.0001177097286,5.4715339460761455e-08,272760,284044,,HINCaloJets,2016
HLT_AK4CaloJet100_v,0.0001177097286,2.5839742245098044e-06,272760,284044,,HINCaloJets,2016
HLT_AK4PFJet100_v,0.0001177097286,2.5839742245098044e-06,272760,284044,,HINPFJets,2016
HLT_AK4PFJet30_v,0.0001177097286,5.4715339460761455e-08,272760,284044,,HINPFJets,2016
HLT_AK4PFJet50_v,0.0001177097286,5.4715339460761455e-08,272760,284044,,HINPFJets,2016
HLT_AK4PFJet80_v,0.0001177097286,2.5839742245098044e-06,272760,284044,,HINPFJets,2016
HLT_HISinglePhoton15_v,0.0001177097286,1.588209334333172e-07,272760,284044,,HINPhoton,2016
HLT_HISinglePhoton10_v,0.0001177097286,1.588209334333172e-07,272760,284044,,HINPhoton,2016
HLT_HISinglePhoton60_v,0.0001177097286,2.5455118824324333e-06,272760,284044,,HINPhoton,2016
HLT_HISinglePhoton40_v,0.0001177097286,2.5455118824324333e-06,272760,284044,,HINPhoton,2016
HLT_HISinglePhoton20_v,0.0001177097286,1.588209334333172e-07,272760,284044,,HINPhoton,2016
HLT_Physics_v,35.89455120366069,0.41071534345438837,271304,284044,,HLTPhysics,2016
HLT_Physics_v,35.89455120366069,0.41071534345438837,271304,284044,,HLTPhysics,2016
HLT_L1FatEvents_v,35.89764412666069,0.9224760765774234,271036,284044,,HLTPhysics,2016
HLT_Physics_part0_v,3.3129923670349073,0.16754991518100235,271304,278240,,HLTPhysics0,2016
HLT_L1FatEvents_part0_v,8.403134464582855,1.4475873323376882,276282,284044,,HLTPhysics0,2016
HLT_Physics_part0_v,3.3129923670349073,0.16754991518100235,271304,278240,,HLTPhysics0,2016
HLT_L1FatEvents_part1_v,8.403134464582855,1.4475873323376882,276282,284044,,HLTPhysics1,2016
HLT_Physics_part1_v,3.3129923670349073,0.16754991518100235,271304,278240,,HLTPhysics1,2016
HLT_Physics_part1_v,3.3129923670349073,0.16754991518100235,271304,278240,,HLTPhysics1,2016
HLT_L1FatEvents_part2_v,2.1483654622080004,0.5370913655520001,276282,284044,,HLTPhysics2,2016
HLT_Physics_part2_v,2.232841364554667,0.003913760969539544,271304,276244,,HLTPhysics2,2016
HLT_Physics_part2_v,2.232841364554667,0.003913760969539544,271304,276244,,HLTPhysics2,2016
HLT_L1FatEvents_part3_v,2.1483654622080004,0.5370913655520001,276282,284044,,HLTPhysics3,2016
HLT_Physics_part3_v,2.232841364554667,0.003913760969539544,271304,276244,,HLTPhysics3,2016
HLT_Physics_part3_v,2.232841364554667,0.003913760969539544,271304,276244,,HLTPhysics3,2016
HLT_Physics_part4_v,,,271304,271658,,HLTPhysics4,2016
HLT_Physics_part5_v,,,271304,271658,,HLTPhysics5,2016
HLT_Physics_part6_v,,,271304,271658,,HLTPhysics6,2016
HLT_Physics_part7_v,,,271304,271658,,HLTPhysics7,2016
HLT_Physics_part0_v,3.3129923670349073,0.16754991518100235,271304,278240,,HLTPhysicspart0,2016
HLT_Physics_part1_v,3.3129923670349073,0.16754991518100235,271304,278240,,HLTPhysicspart1,2016
HLT_Physics_part2_v,2.232841364554667,0.003913760969539544,271304,276244,,HLTPhysicspart2,2016
HLT_Physics_part3_v,2.232841364554667,0.003913760969539544,271304,276244,,HLTPhysicspart3,2016
HLT_Physics_part4_v,,,271304,271658,,HLTPhysicspart4,2016
HLT_Physics_part5_v,,,271304,271658,,HLTPhysicspart5,2016
HLT_Physics_part6_v,,,271304,271658,,HLTPhysicspart6,2016
HLT_Physics_part7_v,,,271304,271658,,HLTPhysicspart7,2016
HLT_PFHT400_DiPFJetAve90_PFAlphaT0p51_v,16.428434968596736,16.428434968596736,272760,278240,,HTMHT,2016
HLT_Rsq0p25_v,35.89455120366069,35.89455120366069,272760,284044,,HTMHT,2016
HLT_Rsq0p30_v,35.89455120366069,35.89455120366069,272760,284044,,HTMHT,2016
HLT_RsqMR240_Rsq0p09_MR200_v,9.727221102991148,9.727221102991148,272760,278240,,HTMHT,2016
