path,act.lumi(fb-1),eff.lumi(fb-1),first_run,last_run,menu_version,dataset,year
HLT_BTagMu_AK8Jet170_DoubleMu5_v,27.16175288827282,27.15290469108532,366403,370790,,BTagMu,2023
HLT_BTagMu_AK8DiJet170_Mu5_v,27.16175288827282,2.2627420575904567,366403,370790,,BTagMu,2023
HLT_BTagMu_AK8DiJet170_Mu5_v,27.16175288827282,2.2627420575904567,366403,370790,,BTagMu,2023
HLT_BTagMu_AK8DiJet170_Mu5_v,27.16175288827282,2.2627420575904567,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4Jet300_Mu5_v,27.16175288827282,27.15290469108532,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4Jet300_Mu5_v,27.16175288827282,27.15290469108532,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4Jet300_Mu5_v,27.16175288827282,27.15290469108532,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet170_Mu5_v,27.16175288827282,4.525484115180913,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet170_Mu5_v,27.16175288827282,4.525484115180913,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet110_Mu5_v,27.16175288827282,1.0443424881186691,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet110_Mu5_v,27.16175288827282,1.0443424881186691,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet110_Mu5_v,27.16175288827282,1.0443424881186691,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet70_Mu5_v,27.16175288827282,0.2610856220296673,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet70_Mu5_v,27.16175288827282,0.2610856220296673,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet170_Mu5_v,27.16175288827282,4.525484115180913,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet40_Mu5_v,27.16175288827282,0.05303301697477601,366403,370790,,BTagMu,2023
HLT_BTagMu_AK8Jet170_DoubleMu5_v,27.16175288827282,27.15290469108532,366403,370790,,BTagMu,2023
HLT_BTagMu_AK8Jet170_DoubleMu5_v,27.16175288827282,27.15290469108532,366403,370790,,BTagMu,2023
HLT_BTagMu_AK8Jet300_Mu5_v,27.16175288827282,13.57645234554266,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet70_Mu5_v,27.16175288827282,0.2610856220296673,366403,370790,,BTagMu,2023
HLT_BTagMu_AK8Jet300_Mu5_v,27.16175288827282,13.57645234554266,366403,370790,,BTagMu,2023
HLT_BTagMu_AK8Jet300_Mu5_v,27.16175288827282,13.57645234554266,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet20_Mu5_v,27.16175288827282,0.008485282715964137,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet20_Mu5_v,27.16175288827282,0.008485282715964137,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet40_Mu5_v,27.16175288827282,0.05303301697477601,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet20_Mu5_v,27.16175288827282,0.008485282715964137,366403,370790,,BTagMu,2023
HLT_BTagMu_AK4DiJet40_Mu5_v,27.16175288827282,0.05303301697477601,366403,370790,,BTagMu,2023
HLT_L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142_v,27.16304291827282,0.3017132746787285,366403,370790,,Commissioning,2023
HLT_IsoTrackHB_v,27.16175288827282,6.574243535226664,365753,373710,,Commissioning,2023
HLT_IsoTrackHB_v,27.16175288827282,6.574243535226664,365753,373710,,Commissioning,2023
HLT_IsoTrackHE_v,27.16923520807282,13.155969390253322,365753,373710,,Commissioning,2023
HLT_IsoTrackHE_v,27.16923520807282,13.155969390253322,365753,373710,,Commissioning,2023
HLT_IsoTrackHE_v,27.16923520807282,13.155969390253322,365753,373710,,Commissioning,2023
HLT_IsoTrackHE_v,27.16923520807282,13.155969390253322,365753,373710,,Commissioning,2023
HLT_IsoTrackHB_v,27.16175288827282,6.574243535226664,365753,373710,,Commissioning,2023
HLT_L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142_v,27.16304291827282,0.3017132746787285,366403,370790,,Commissioning,2023
HLT_L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142_v,27.16304291827282,0.3017132746787285,366403,370790,,Commissioning,2023
HLT_IsoTrackHE_v,27.16923520807282,13.155969390253322,365753,373710,,Commissioning,2023
HLT_IsoTrackHB_v,27.16175288827282,6.574243535226664,365753,373710,,Commissioning,2023
HLT_IsoTrackHB_v,27.16175288827282,6.574243535226664,365753,373710,,Commissioning,2023
HLT_ZeroBias_IsolatedBunches_v,27.178987320072817,0.01893985523953561,365753,370790,,Commissioning,2023
HLT_PFJet40_GPUvsCPU_v,27.137780751072818,27.137780751072818,366403,370790,,Commissioning,2023
HLT_PPRefZeroBiasRawPrime_v,,,373710,373710,,CommissioningRawPrime,2023
HLT_ZDCCommissioning_v,,,373710,373710,,CommissioningZDC,2023
HLT_L1SingleMuCosmics_v,0,0,366403,370790,,Cosmics,2023
HLT_L1SingleMuCosmics_v,0,0,366403,370790,,Cosmics,2023
HLT_L1SingleMuCosmics_v,0,0,366403,370790,,Cosmics,2023
HLT_HT200_L1SingleLLPJet_DisplacedDijet60_DisplacedTrack_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT270_L1SingleLLPJet_DisplacedDijet40_DisplacedTrack_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT270_L1SingleLLPJet_DisplacedDijet40_DisplacedTrack_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT270_L1SingleLLPJet_DisplacedDijet40_DisplacedTrack_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT320_L1SingleLLPJet_DisplacedDijet60_Inclusive_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT320_L1SingleLLPJet_DisplacedDijet60_Inclusive_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT280_L1SingleLLPJet_DisplacedDijet40_Inclusive1PtrkShortSig5_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT420_L1SingleLLPJet_DisplacedDijet60_Inclusive_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT420_L1SingleLLPJet_DisplacedDijet60_Inclusive_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT200_L1SingleLLPJet_DelayedJet40_SingleDelay1nsTrackless_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT200_L1SingleLLPJet_DelayedJet40_SingleDelay1nsTrackless_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
HLT_HT200_L1SingleLLPJet_DelayedJet40_SingleDelay1nsTrackless_v,27.16175288827282,27.15290469108532,366403,370790,,DisplacedJet,2023
