path,act.lumi(fb-1),eff.lumi(fb-1),first_run,last_run,menu_version,dataset,year
HLT_DoublePFJets350_CaloBTagCSV_p33_v,36.689090249070496,19.81677254683117,299368,306460,,BTagCSV,2017
HLT_SingleJet30_Mu12_SinglePFJet40_v,36.689090249070496,0.024226251290326135,299368,306460,,BTagCSV,2017
HLT_Mu12_DoublePFJets40_CaloBTagCSV_p33_v,36.689090249070496,0.0900599055448634,299368,306460,,BTagCSV,2017
HLT_Mu12_DoublePFJets100_CaloBTagCSV_p33_v,36.689090249070496,1.539142348552643,299368,306460,,BTagCSV,2017
HLT_Mu12_DoublePFJets200_CaloBTagCSV_p33_v,36.689090249070496,25.48878729228017,299368,306460,,BTagCSV,2017
HLT_Mu12_DoublePFJets350_CaloBTagCSV_p33_v,36.689090249070496,36.689090249070496,299368,306460,,BTagCSV,2017
HLT_Mu12_DoublePFJets40MaxDeta1p6_DoubleCaloBTagCSV_p33_v,36.689090249070496,36.689090249070496,299368,306460,,BTagCSV,2017
HLT_Mu12_DoublePFJets54MaxDeta1p6_DoubleCaloBTagCSV_p33_v,36.689090249070496,36.689090249070496,299368,306460,,BTagCSV,2017
HLT_Mu12_DoublePFJets62MaxDeta1p6_DoubleCaloBTagCSV_p33_v,36.689090249070496,36.689090249070496,299368,306460,,BTagCSV,2017
HLT_DoublePFJets40_CaloBTagCSV_p33_v,36.689090249070496,0.07912026595018637,299368,306460,,BTagCSV,2017
HLT_DoublePFJets100_CaloBTagCSV_p33_v,36.689090249070496,0.2559745473056967,299368,306460,,BTagCSV,2017
HLT_DoublePFJets200_CaloBTagCSV_p33_v,36.689090249070496,3.4331750156660314,299368,306460,,BTagCSV,2017
HLT_AK8PFJet330_PFAK8BTagCSV_p17_v,7.731276234965007,7.731276234965007,305405,306460,,BTagCSV,2017
HLT_HT300PT30_QuadJet_75_60_45_40_TripeCSV_p07_v,4.805884203079999,4.805884203079999,297046,299329,,BTagCSV,2017
HLT_DoublePFJets100MaxDeta1p6_DoubleCaloBTagCSV_p33_v,36.27810520857047,36.27810520857047,299368,306460,,BTagCSV,2017
HLT_DoublePFJets128MaxDeta1p6_DoubleCaloBTagCSV_p33_v,36.27810520857047,36.27810520857047,299368,306460,,BTagCSV,2017
HLT_PFHT300PT30_QuadPFJet_75_60_45_40_v,36.689090249070496,0.29389495370171953,299368,306460,,BTagCSV,2017
