path,act.lumi(fb-1),eff.lumi(fb-1),first_run,last_run,menu_version,dataset,year
HLT_BTagMu_AK8DiJet170_Mu5_v,27.982920791290983,9.402466582541601,315252,320065,,BTagMu,2018
HLT_BTagMu_AK4DiJet20_Mu5_noalgo_v,31.831057468164538,0.032823196917585756,320500,325175,,BTagMu,2018
HLT_BTagMu_AK4DiJet40_Mu5_noalgo_v,31.831057468164538,0.20593996619844546,320500,325175,,BTagMu,2018
HLT_BTagMu_AK4DiJet70_Mu5_noalgo_v,31.831057468164538,1.004026687623858,320500,325175,,BTagMu,2018
HLT_BTagMu_AK4DiJet110_Mu5_noalgo_v,31.831057468164538,4.165394181994244,320500,325175,,BTagMu,2018
HLT_BTagMu_AK4DiJet170_Mu5_noalgo_v,31.831057468164538,20.228152189321424,320500,325175,,BTagMu,2018
HLT_BTagMu_AK4Jet300_Mu5_v,27.982920791290983,27.982920791290983,315252,320065,,BTagMu,2018
HLT_BTagMu_AK4DiJet110_Mu5_v,27.982920791290983,2.1299902090868557,315252,320065,,BTagMu,2018
HLT_BTagMu_AK4Jet300_Mu5_noalgo_v,31.831057468164538,31.831057468164538,320500,325175,,BTagMu,2018
HLT_BTagMu_AK4DiJet70_Mu5_v,27.982920791290983,0.6362437969434338,315252,320065,,BTagMu,2018
HLT_BTagMu_AK4DiJet40_Mu5_v,27.982920791290983,0.13167137114406635,315252,320065,,BTagMu,2018
HLT_BTagMu_AK8DiJet170_Mu5_noalgo_v,31.831057468164538,16.582448988714454,320500,325175,,BTagMu,2018
HLT_BTagMu_AK4DiJet170_Mu5_v,27.982920791290983,11.656581491688266,315252,320065,,BTagMu,2018
HLT_BTagMu_AK8Jet170_DoubleMu5_noalgo_v,31.831057468164538,31.831057468164538,320500,325175,,BTagMu,2018
HLT_BTagMu_AK8Jet300_Mu5_noalgo_v,31.831057468164538,31.831057468164538,320500,325175,,BTagMu,2018
HLT_BTagMu_AK4DiJet20_Mu5_v,27.982920791290983,0.021213379712984617,315252,320065,,BTagMu,2018
HLT_BTagMu_AK8Jet170_DoubleMu5_v,22.69322448198498,22.69322448198498,315974,320065,,BTagMu,2018
HLT_BTagMu_AK8Jet300_Mu5_v,27.982920791290983,27.982920791290983,315252,320065,,BTagMu,2018
HLT_Dimuon0_LowMass_L1_0er1p5_v,59.81397825945553,0.19989407012093566,315252,325175,,Charmonium,2018
HLT_DoubleMu4_3_Bs_v,59.81397825945553,59.81397825945553,315252,325175,,Charmonium,2018
HLT_DoubleMu4_JpsiTrk_Displaced_v,59.81397825945553,59.81397825945553,315252,325175,,Charmonium,2018
HLT_Dimuon10_PsiPrime_Barrel_Seagulls_v,5.289696309306,5.289696309306,315252,325175,,Charmonium,2018
HLT_DoubleMu4_PsiPrimeTrk_Displaced_v,59.81397825945553,59.81397825945553,315252,325175,,Charmonium,2018
HLT_Mu7p5_L2Mu2_Jpsi_v,59.81397825945553,0.04706785977351595,315252,325175,,Charmonium,2018
HLT_DoubleMu4_3_Jpsi_v,59.81397825945553,5.981397825945556,315252,325175,,Charmonium,2018
HLT_Mu7p5_Track7_Jpsi_v,59.81397825945553,0.27552403586915497,315252,325175,,Charmonium,2018
HLT_Mu7p5_Track3p5_Jpsi_v,59.81397825945553,0.27552403586915497,315252,325175,,Charmonium,2018
HLT_DoubleMu2_Jpsi_DoubleTrk1_Phi1p05_v,59.81397825945553,59.81397825945553,315252,325175,,Charmonium,2018
HLT_DoubleMu4_JpsiTrkTrk_Displaced_v,59.81397825945553,59.81397825945553,315252,325175,,Charmonium,2018
HLT_Dimuon20_Jpsi_Barrel_Seagulls_v,5.289696309306,5.289696309306,315252,325175,,Charmonium,2018
HLT_Dimuon18_PsiPrime_noCorrL1_v,59.81397825945553,59.81397825945553,315252,325175,,Charmonium,2018
HLT_Mu7p5_Track2_Jpsi_v,59.81397825945553,0.27552403586915497,315252,325175,,Charmonium,2018
HLT_Dimuon25_Jpsi_noCorrL1_v,59.81397825945553,59.81397825945553,315252,325175,,Charmonium,2018
HLT_DoubleMu4_Jpsi_NoVertexing_v,59.81397825945553,0.2593534751749973,315252,325175,,Charmonium,2018
HLT_DoubleMu4_Jpsi_Displaced_v,59.81397825945553,1.0525553105533085,315252,325175,,Charmonium,2018
HLT_Dimuon0_LowMass_L1_4_v,59.81397825945553,0.11332057223505222,315252,325175,,Charmonium,2018
HLT_Dimuon0_Jpsi3p5_Muon2_v,59.81397825945553,59.81397825945553,315252,325175,,Charmonium,2018
HLT_Dimuon0_Jpsi_NoVertexing_L1_4R_0er1p5R_v,59.81397825945553,0.20188222283888319,315252,325175,,Charmonium,2018
HLT_Dimuon0_Jpsi_L1_4R_0er1p5R_v,59.81397825945553,0.20457805543407198,315252,325175,,Charmonium,2018
HLT_Dimuon0_Jpsi_NoVertexing_v,59.81397825945553,0.02826306715908085,315252,325175,,Charmonium,2018
HLT_Dimuon0_Jpsi_v,59.81397825945553,0.00942486548277627,315252,325175,,Charmonium,2018
HLT_Dimuon0_Jpsi_NoVertexing_NoOS_v,59.81397825945553,0.02841206988365765,315252,325175,,Charmonium,2018
HLT_Dimuon0_Jpsi_L1_NoOS_v,59.81397825945553,0.02902665341256207,315252,325175,,Charmonium,2018
HLT_Dimuon25_Jpsi_v,59.81397825945553,59.81397825945553,315252,325175,,Charmonium,2018
